product_id,taxon_id
1095,43174
838,13122
1094,43174
840,13122
1096,43190
1097,43151
1894,32122
1098,43152
2408,70101
2878,43152
7070,14252
843,13122
846,13112
841,13126
844,13112
842,13122
845,13112
847,13112
848,13112
1513,50202
849,13112
1099,43152
1641,42201
8118,18132
855,13112
852,13123
850,13112
854,13125
851,13112
1895,32102
853,13124
856,13112
857,13122
858,13122
1514,42140
859,13122
860,13122
2409,19133
870,18131
868,18141
1100,43152
872,18121
871,18121
869,13992
3268,62122
873,18132
1101,43151
1102,51140
1896,32123
1138,43152
2879,43152
5580,43174
10354,16144
876,61103
879,13126
874,18131
878,13126
877,16152
875,18141
1103,51140
880,13126
1515,61121
881,13126
3747,15242
882,18122
883,16151
1966,15290
886,16152
2410,19136
884,16151
901,13114
888,13163
887,32113
885,16151
900,13114
10553,63123
889,13163
902,42203
7659,18232
1018,13125
975,13146
2721,43173
895,13123
892,14252
890,14252
894,14252
891,14252
896,13112
893,14252
1516,61121
1104,51140
897,13124
898,13124
899,13124
1897,32123
903,13125
972,13122
906,32113
904,13115
971,13112
905,13990
907,32113
973,13102
2880,43152
974,13102
1517,60232
2411,19136
3914,43151
913,13170
910,32113
908,32113
1105,51140
912,32113
909,32113
914,13170
911,32113
915,14251
916,14251
1139,43152
917,13122
1898,99990
3269,62122
923,13121
920,13122
918,13122
922,14251
919,13122
921,14251
924,13121
925,13121
1106,51140
926,13121
2412,19133
1518,50220
5581,43174
1107,51140
929,13102
927,13121
928,13121
2881,43152
1899,32123
930,13102
1108,51140
1109,51140
1110,51140
1111,50151
3748,15242
11125,43171
936,18121
933,18121
931,18142
1519,50220
935,61103
932,18121
934,18131
937,18121
938,18132
1900,32102
939,61103
1002,13123
2413,19137
942,13122
940,13122
944,13122
943,13122
941,13122
1112,50151
947,13122
946,13122
945,13122
948,13122
949,13122
1520,50201
2882,43152
3270,62122
955,13125
952,13115
950,13122
954,13125
951,13122
1113,43130
953,13125
956,13115
957,13121
1901,32100
958,13121
2414,19136
1183,43173
7601,14253
964,13112
961,13121
959,13121
963,13112
960,13121
1114,43174
962,13121
965,13129
1521,50202
966,13112
1902,32100
5582,43174
7071,14252
1115,43190
969,13112
967,13112
1117,43190
968,13112
1116,43174
970,13112
1522,50201
1118,43174
1119,43151
2415,19100
2883,43151
3749,15242
981,13112
978,13112
976,13112
980,13112
977,13112
1903,32122
979,13112
982,13122
983,13122
1523,50202
984,13121
3271,62124
8119,18132
990,13121
987,13122
985,13122
1120,43152
989,13122
986,13122
988,13121
991,13122
992,13122
993,13122
1904,32122
2884,43152
6977,11181
1121,43152
996,13122
994,13121
1524,50201
995,13122
2416,19100
1124,10152
997,13122
1122,43152
1123,43151
11126,43172
1125,43174
1126,43171
1000,13122
998,13122
1525,50202
999,13122
1127,43172
1001,13122
1905,32122
1128,43173
3272,62124
1906,32122
2417,19100
3750,15242
5583,43152
1012,13122
1009,13124
1007,13124
1011,13122
1008,13124
1013,13125
1010,13124
1526,42161
1014,13125
1015,13125
2885,43152
1016,13126
1129,43174
8864,60231
1146,43152
1140,43190
1143,10153
1141,43174
1145,43152
1142,43174
1144,43151
1527,61121
1147,43152
1148,43151
1149,43152
1907,99990
3273,62122
10554,63123
1152,43151
1150,43152
1157,43190
1154,43152
1151,43152
1156,43174
1153,43152
1158,43174
1155,43152
2418,19102
1159,43174
1160,43190
1528,14272
2886,43152
7072,14252
1161,43174
1167,40140
1164,43171
1162,43173
1166,51250
1163,43172
1908,99990
1165,43190
1169,43152
1168,43151
1170,43152
1171,43152
3751,15242
5584,43152
8120,15261
1174,43172
1177,43171
1172,43174
1176,43174
1175,43173
1173,43171
1178,43172
1529,14271
1179,43173
2419,19100
1180,43174
1181,43171
1182,43172
1185,43220
1909,32123
1190,43174
1188,43174
1186,43270
1193,51140
1187,50160
1192,51140
1189,43174
1191,43190
1194,51140
1530,42161
2887,43151
3274,62122
1202,43152
1197,51140
1195,51140
1199,43151
1196,51140
1201,43152
1198,51140
1200,43152
1203,43151
1910,32102
1204,43152
1205,43152
2420,19100
2530,18180
15676,51173
1211,40120
1208,43152
1206,43152
1210,43152
1207,43151
1213,50160
1209,43152
1212,43100
1531,42161
1214,40120
3752,15242
5585,43151
2531,70153
11127,43173
12539,13162
1215,40120
1219,40120
1218,40120
1216,40120
1220,40120
1217,40120
1532,42161
1911,32102
1221,40140
1222,40140
2421,19105
2888,43174
1225,43174
1228,50160
1223,40140
1227,43190
1226,43174
1224,43174
1533,42142
1229,50160
1230,50160
1912,32101
1231,40120
1244,40120
1967,15141
3082,50103
1232,50160
1240,43151
1235,40140
1233,50152
1237,43152
1234,40140
1239,43152
1236,43151
1534,51220
1238,43152
1241,43152
1242,43152
1243,43152
2422,19100
3275,62122
5586,43152
1247,40150
1245,40150
1535,51220
1246,40150
1537,42162
1248,40150
1536,42162
1538,50170
1913,32101
1539,50170
2889,43151
7073,14252
10555,63123
1251,43173
1249,43173
1253,43173
1252,43173
1250,43173
1541,60232
1540,60232
1254,43173
1591,42142
1914,32102
1542,42163
2423,19100
3753,15243
8121,14151
1257,44240
1255,43173
1915,32102
1259,43174
1256,50160
1544,63140
1258,43174
1543,42162
1260,50160
1545,63122
3276,62122
2424,19100
5587,43152
7602,18261
1263,43152
1261,43174
1266,43152
1265,43152
1262,43174
1916,32102
1264,43152
1267,43174
1268,50160
1269,40140
2890,43152
1273,40140
1272,40140
1270,40140
1546,63122
1274,40140
1271,40140
1275,50140
1276,50140
1917,32101
1277,50140
2425,19102
5588,43152
1280,43172
1283,43172
1278,43174
1282,43171
1281,43173
1279,43171
1547,63122
1284,43173
3277,62122
1285,43174
3754,16133
1286,43172
1287,43174
11128,43190
1290,43171
1288,43171
1548,63122
1292,43173
1291,43172
1289,43174
1918,32101
2891,43151
10556,63123
1293,43173
1549,14150
1550,18132
1606,42162
2529,18182
1296,43152
1294,44240
1301,43153
1298,43152
1295,43151
1300,43151
1297,43152
2249,60182
1299,43151
1302,43152
1919,32101
1303,43152
2426,19100
7074,14252
1306,40140
1309,40140
1304,40140
1551,61121
1307,40140
1305,40140
1308,40140
1310,40140
3278,62122
1311,40140
1968,15141
1312,40140
3755,16132
5589,43151
1316,40140
1315,40140
1313,40140
1317,40160
1314,40140
1552,50170
1318,40160
1319,44240
1920,32102
1320,44240
1372,14274
2427,20142
2892,43152
1326,51140
1323,51140
1321,51140
1325,51140
1322,51140
1553,50170
1324,51140
1327,51140
1328,51140
1329,51140
1921,30120
8122,14152
15677,71139
1335,51140
1332,51140
1330,51140
1334,51140
1331,51140
1554,50170
1333,51140
1336,51140
1337,51140
1338,51140
2428,19100
3279,62122
1555,50170
1341,51140
1339,51140
1343,43174
1340,51140
1342,43190
1922,30120
1607,42162
1344,51140
1556,61121
2893,43152
2429,19105
3756,16133
5590,43152
1923,30120
1347,51140
1345,51140
1350,51140
1349,51140
1346,51140
1351,51140
1348,51140
1352,51140
2430,19105
1353,43120
1407,42140
1608,42162
1356,51140
1354,43120
1359,14272
1358,14272
1355,51140
1557,50170
1357,51140
1360,14272
1361,14272
1362,14271
1924,30120
2894,43152
3280,62122
1365,14271
1363,14271
1368,14272
1367,14272
1364,14272
1558,50170
1366,14272
1369,14271
1370,14274
1371,14274
7075,14251
2431,19105
1375,14271
1373,14271
1559,50170
1376,14272
1374,15164
1377,14274
1925,30120
1378,42170
1560,50170
1561,50170
1562,50170
2895,43152
3757,15151
5591,43152
1384,63112
1381,42170
1379,14271
1383,42140
1380,42170
1926,30120
1382,14272
1385,63112
1386,50210
1387,14271
2432,19100
3281,40150
9476,60282
5557,43173
1394,42162
1563,50170
1388,51150
1391,51151
1393,42162
1389,51151
1392,51151
1390,51151
1395,42161
1396,14271
1927,30120
1397,14271
2896,43152
11129,43174
1403,42142
1400,42990
1398,14271
1402,42142
1399,14271
1404,42161
1401,42142
1564,50170
1405,42161
1406,42161
2433,19105
1928,30120
8123,14151
7603,18261
1413,50170
1410,60232
1408,42163
1565,50170
1412,42142
1409,42162
1411,42142
1414,50170
1415,50190
1416,50190
2434,19100
3282,44240
3758,15241
5592,43152
1566,50202
1419,42142
1417,50170
1424,51196
1421,42203
1418,42142
1423,51192
1420,42990
1929,30120
1422,51192
1425,50190
10557,63122
1426,50190
1969,15242
1432,60232
1429,42201
1427,51192
1431,42142
1428,42990
1433,42163
1430,42201
1567,50202
1434,42162
1435,42140
2435,19100
2897,43152
7076,14251
1609,42162
1441,42170
1438,42142
1436,42142
1440,42170
1437,42142
1568,50170
1439,42142
1442,50210
1443,51190
1444,51190
1930,32141
3283,44240
1695,16171
1569,50170
1447,18132
1445,18132
1449,51193
1446,18132
1448,51192
2436,19105
1450,51196
1570,50170
1931,32141
2898,43152
3759,15240
1453,51190
2437,19100
1451,51191
1571,50170
1455,51190
1454,51193
1452,51192
1456,51230
1572,42990
1573,42990
5593,43151
1574,50170
3284,44240
15678,71139
1575,50170
1932,32141
1581,50190
1576,50170
1578,50170
1580,50170
1577,50170
1579,50170
1582,50190
2438,19100
1583,50190
1584,50190
11130,43190
3109,71112
1587,42163
1585,14271
1933,32141
1589,42162
1586,50170
1588,42162
2899,43152
2439,19105
1590,42142
1934,32141
3760,15240
2440,19100
5594,43152
1592,42170
1598,50170
1595,61220
1593,60232
1597,50170
1594,61220
3285,44240
1596,61220
1599,42142
2900,43151
1600,42163
1601,42162
8124,14150
7604,18261
1604,42162
1602,42162
1935,32141
2441,19105
1603,50202
1938,31161
1937,32112
1936,32141
1605,42162
1939,31160
1940,31161
3286,44240
7077,14252
5595,43152
1615,61121
1612,63122
1610,63122
1614,14271
1611,63122
1616,61121
1613,61121
2442,19100
1617,50201
1618,50202
1619,50201
2054,14251
2901,43151
3761,15151
1623,42142
1621,42142
1628,51151
1625,50170
1622,42142
1627,50170
1624,42142
1642,63192
1626,50170
1629,14271
1941,31161
10558,63122
2443,19100
1635,42170
1632,14271
1630,14271
1637,14271
1634,42170
1631,14271
1633,61121
1636,42161
1942,31161
1640,61121
1639,14271
1638,14271
2902,43152
3287,14262
1643,63192
1646,63192
1644,63192
1649,14273
1648,14271
1645,63192
1647,14271
1650,18132
1651,14271
1943,31160
1652,18132
2444,19105
3762,16112
5596,43152
1655,14274
1653,14273
1657,42203
1654,14273
1660,42990
1659,42161
1656,42203
1658,42162
1661,42162
1944,31161
1671,42162
2445,19100
7078,14252
1662,42161
1668,42162
1665,42142
1663,42142
1667,42142
1664,42142
2903,43152
1666,42140
1669,42162
3288,14262
1670,42163
1945,32100
9477,60282
2741,43152
1674,50170
1672,42163
1676,42201
1673,42162
2446,19100
1675,15102
1946,32112
1677,42162
5597,43152
2447,19100
2904,43152
3763,15191
8125,12111
1680,15290
1678,42300
1947,32143
1682,15290
1681,32102
1679,15290
3289,14262
1683,15290
1948,32143
2448,19100
2905,43152
3764,15255
5598,43152
10559,63122
1689,15103
1686,16124
1684,16124
1688,15101
1685,16124
1970,15241
1687,15102
1690,15181
1691,15203
1692,15102
1693,15101
3290,14262
15679,71101
3765,15232
1698,15203
1696,15242
1701,15202
1700,15255
1697,15241
1702,15255
1699,15255
1949,30133
1703,15251
2449,19100
1704,15252
2906,43152
7079,14252
1707,15254
1705,15252
1709,15203
1706,15253
1712,15102
1711,15101
1708,15102
1950,30133
1710,15180
1713,15103
1714,15101
2450,19102
8126,12111
11131,43151
1720,15101
1717,15103
1715,15102
1719,15102
1716,15101
3291,14262
1718,15104
1721,15102
1722,15101
1723,15102
1724,15102
3766,15255
1987,70105
5599,43152
1951,32102
1725,15101
2451,19100
1952,32102
1726,15103
2907,40130
1727,15102
2452,19100
3292,62122
2908,43151
3293,62122
3767,32102
1730,15105
1953,30133
1728,15101
1732,15105
1731,15204
1729,15105
1735,15102
1734,15101
1733,15105
1736,15290
1737,15100
2453,19100
5600,43151
7080,14252
1744,15102
1738,15105
1741,15102
1743,15102
1739,15101
1954,15290
1742,15102
1740,15103
1745,15252
1746,15252
1747,15252
2909,43152
8127,12111
1755,15102
1750,16124
1748,15252
1752,15105
1749,16171
1754,15132
1751,15252
1753,15131
1756,15101
1955,15290
1757,15103
2454,19100
3294,62122
3768,32102
1758,15112
1764,15252
1761,15102
1759,15111
1763,15252
1760,15102
1762,15101
1765,15102
1766,15101
2910,43152
1767,15251
1956,15290
5601,43152
10560,63122
1768,15252
2455,19100
1771,15102
1769,15104
1774,15101
1773,15102
1770,15101
1772,15101
1775,15103
3295,62122
1776,15101
1777,15102
11132,43152
5602,43152
1780,10142
1785,10142
1778,10142
1782,10142
1781,10142
1779,10142
1784,10142
1957,15290
1783,10142
1786,10142
1787,10142
1788,10142
2456,19102
2911,43152
8794,18243
1791,84108
1789,10143
1796,19102
1793,16227
1792,16225
1790,10143
1795,16224
1794,16227
1797,10106
3769,32102
1798,10106
1958,15290
3296,14312
7081,14252
1801,12991
1806,17193
1799,13152
2457,19100
1802,12141
1800,12991
1803,12141
1805,17193
1804,17193
2912,43151
1807,17138
1808,17138
1809,17193
7616,14281
1815,40322
1812,40322
1810,40322
1959,15141
1814,40322
1811,40322
1813,40322
1816,40321
1817,40321
2458,19102
1818,40321
3770,32102
5603,43152
3915,43152
1960,15121
1821,40472
1819,40321
1820,40202
2459,19105
1961,15122
1822,40472
2913,43151
3297,14314
2460,19100
8128,12112
15680,71139
3298,62122
1826,40472
1825,40472
1823,40472
1827,40202
1824,40472
1828,40203
1829,40204
1830,11116
1962,15290
2914,43151
1831,11111
3771,32102
2461,20142
5604,43151
1837,11200
1834,11122
1832,11112
1963,15290
1836,11102
1833,11121
1835,11101
1838,11116
7082,14101
1839,11116
1840,11116
3299,62122
1988,70105
1846,11106
1843,11126
1841,11116
1845,11126
1842,11126
1964,15290
1844,11126
1847,11106
1848,11106
1849,11106
2462,19100
2915,43151
10561,63122
1855,18133
1852,11200
1850,11126
2028,14101
1854,11200
1851,11126
1853,11200
1856,18133
1857,10170
5605,43152
1858,10170
1989,70105
3772,32102
1971,15242
2463,19141
1972,15241
1974,73141
2051,14251
1973,73141
1975,73141
2916,40130
2464,19140
2052,14252
3300,62122
8129,12112
11133,43151
5606,43152
1978,72122
1980,72112
1976,73141
1983,70105
1979,72133
1977,72133
1981,72112
1982,73141
1984,70105
1985,70105
3773,32102
1986,70105
2465,19140
3110,71116
7083,14101
1992,70105
1990,70105
1994,50230
1991,70105
2917,40130
3301,62122
1993,50230
2466,19100
1995,50230
3302,62122
5607,43152
10562,63123
2001,50230
1998,50230
1996,50230
2000,50230
1997,50230
2467,19100
1999,50230
2002,50230
2003,50230
2918,40130
2004,50230
2560,12173
3774,32102
2007,50230
2005,50230
2009,70124
2006,50230
2012,14101
2011,14111
2008,50230
2468,19100
2010,14101
2013,14111
5608,43152
3303,62122
7084,14101
8130,14122
2561,12172
2016,14121
2014,14101
2469,19100
2015,14111
2919,40130
2017,14121
2470,19105
3775,32102
11134,43152
2562,12173
2563,12172
2564,12172
2565,12172
2020,14111
2022,14111
2018,14121
2021,14111
2019,14111
2024,14292
2023,14111
2026,14101
2025,14294
3304,62122
2027,14101
2053,14251
5609,43152
2566,12173
15681,18165
2029,14111
2471,19100
2032,14113
2030,14111
2035,14132
2034,14132
2031,14101
2920,40130
2033,14132
2036,14132
2037,14251
2038,14251
2039,14251
2047,14251
2044,14251
2042,14282
2040,14295
2041,14292
2046,14251
2043,14284
2045,14251
2048,14251
2472,19100
2049,14251
2050,14251
3776,32102
10563,63127
2057,14251
2055,14251
2062,14251
